10	 -1.291684e+01 	0 	 	-4.310859e+01 	-3.833020e+01 	-4.246735e+01 	-4.163199e+01 	-4.936407e+01 	-4.974408e+01 	-1.500182e+00 	8.117903e-01 	-4.404681e+01 	-5.000000e+01 	-4.472866e+01 	-4.927474e+01 	-3.974784e+01 	-4.137131e+01 	-4.633907e+01 	-1.376882e+01 	-5.000000e+01 	-4.758638e+01 	-3.513894e+01 	-3.240277e+01 	4.817554e-02 	-1.999533e+00 	-4.384065e+00 	-4.983816e+01 	-2.162693e+00 	-4.415547e+01 	-2.627275e+00 	-3.478329e+01 	-4.028084e+01 	-3.277911e+01 	-6.719753e+00 	-4.880630e+01 	-3.811844e+01 	-4.576237e+01 	-4.317697e+00 	-2.618435e+00 	-3.262403e+01 	-3.882131e+01 	-4.154349e+01 	-4.166880e+01 	-1.179315e+00 	2.246289e+00 	1.000000e+00 	1.000000e+00
11	 4.451406e+00 	0 	 	-4.366052e+01 	-4.141203e+01 	-4.179928e+01 	-1.847421e+01 	-5.000000e+01 	-3.965514e+01 	-4.065921e+01 	-1.222352e-01 	-4.814026e+01 	-3.217206e+01 	-4.826539e+01 	-4.404482e+01 	6.438106e-01 	-5.000000e+01 	-4.708900e+01 	-4.947490e+01 	-3.497167e+01 	-3.889876e+01 	-3.791821e+01 	-4.784484e+01 	1.506827e-01 	-1.515420e+00 	-4.131983e+01 	-4.166502e+01 	-2.512367e+00 	-3.606829e+01 	-3.500892e+01 	-4.606181e+01 	-3.879441e+01 	-4.473586e+01 	-4.451366e+01 	-4.930969e+01 	-3.948626e-01 	-2.606660e+00 	-4.884168e+01 	-1.273064e+00 	-3.447996e+01 	-3.846340e+01 	-4.861090e+00 	-3.871650e+01 	-5.717976e+00 	1.879653e+00 	1.000000e+00 	1.000000e+00
12	 7.761668e+00 	0 	 	-3.047440e+01 	-3.683611e+01 	-4.010015e+01 	-5.543257e-01 	-4.001513e+01 	-2.059531e+01 	-1.419913e+00 	-3.525524e+01 	-3.918768e+01 	-3.754075e+01 	-4.161557e+01 	-1.890264e+01 	-4.069522e+01 	-4.812431e+01 	-4.307547e+01 	-3.176629e+01 	-4.779502e+01 	-4.014413e+01 	-3.613449e+01 	-3.482799e+01 	3.937911e-01 	-1.045185e+00 	-3.103843e+00 	-4.145438e+01 	-8.457176e-01 	-3.525423e+01 	-4.742706e+01 	-1.271754e+00 	-4.237975e+01 	-3.355578e+01 	-4.436976e+01 	-4.138824e+01 	-3.742377e+01 	-2.143335e+01 	-1.767195e+00 	-3.939393e+01 	-3.640809e+01 	-3.307326e+01 	-2.116972e+00 	-4.616045e+01 	-4.473905e+01 	1.474330e+00 	1.000000e+00 	1.000000e+00
13	 8.301287e+00 	0 	 	5.694375e+00 	8.486958e+00 	3.438359e+00 	-3.359087e+00 	-1.413689e+01 	-4.727740e+00 	-5.467809e+00 	6.414949e+00 	2.750126e+00 	-1.034352e+00 	4.893372e-02 	-4.864521e+00 	5.370051e+00 	3.164093e+00 	-7.718976e+00 	-8.367289e+00 	6.448632e-01 	-1.107805e+01 	3.359017e+00 	2.850966e+00 	2.755198e-01 	-1.919130e+00 	-1.329670e+00 	-3.190347e+01 	-5.233915e+00 	-3.463636e+01 	-4.035808e+01 	-2.459410e+00 	-3.514433e+01 	-3.563812e+01 	-4.458117e+00 	-3.581878e+01 	-3.806472e+01 	-3.152110e+00 	-2.373137e+01 	-3.718089e+01 	-2.820029e+01 	-3.404906e+01 	-5.065905e-01 	-3.224693e+01 	-3.471090e+00 	1.874321e+00 	1.000000e+00 	1.000000e+00
14	 5.394322e+00 	0 	 	-1.431895e+01 	-7.582809e+00 	-1.145805e+01 	-9.805204e+00 	-6.105419e+00 	-9.597549e+00 	1.299393e+00 	-9.557427e+00 	-1.144862e+01 	-8.128070e+00 	-4.672479e+00 	-8.323562e+00 	-1.048775e+01 	-7.864464e+00 	-7.470145e+00 	-1.414447e+01 	-1.715522e+01 	-9.461918e+00 	1.820843e+00 	-1.183337e+01 	0.000000e+00 	-6.100744e-01 	-3.314752e+01 	-7.064976e+00 	-3.940447e+01 	-2.585959e+00 	-2.889642e+01 	-3.852604e+01 	-4.555587e+00 	-4.258691e+00 	-4.501643e+01 	-2.212739e+01 	-4.043146e+01 	-3.491842e+01 	4.603380e-01 	-3.138166e+01 	-3.225542e+00 	-2.450339e+00 	-3.601907e+00 	-3.593254e+01 	-4.277007e+01 	1.750667e+00 	1.000000e+00 	1.000000e+00
15	 -2.651243e+00 	0 	 	-3.797946e+01 	-4.746193e+01 	-4.104434e+01 	-5.000000e+01 	-2.772029e+01 	-1.918506e+00 	-4.966076e+01 	-4.252399e+01 	1.923996e+00 	-3.202804e+01 	-4.910242e+01 	-4.407791e+01 	-5.000000e+01 	-4.487284e+01 	-5.000000e+01 	-4.056903e+01 	-4.274633e+01 	-3.860844e+01 	-3.496508e+01 	-3.998191e+01 	2.701817e-01 	-3.102837e+00 	-4.051766e+00 	-4.906850e+01 	-2.011840e+00 	-2.107221e+00 	-3.576870e+01 	-4.722354e+01 	-4.793709e+00 	-4.993815e+01 	-5.000000e+01 	-2.522102e+00 	-2.471577e+01 	-3.774652e+01 	-4.565817e+01 	-5.262305e+00 	-3.280457e+01 	-5.000000e+01 	-4.306339e+00 	-4.002109e+01 	-5.694679e-01 	2.014240e+00 	1.000000e+00 	1.000000e+00
16	 -9.528627e+00 	0 	 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-2.795333e+00 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	8.091110e-01 	-5.000000e+01 	-5.000000e+01 	1.225775e+00 	-3.481098e+00 	-5.000000e+01 	-5.000000e+01 	-2.181170e+00 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-3.111190e+00 	-5.000000e+01 	-5.000000e+01 	-4.798272e+00 	-5.000000e+01 	-5.000000e+01 	-2.410824e+00 	-5.000000e+01 	-5.176464e+00 	-6.737716e+00 	-5.000000e+01 	-1.219040e+00 	3.708633e+00 	1.000000e+00 	1.000000e+00
17	 3.841391e+00 	0 	 	-4.573133e+01 	-3.458310e+01 	-1.820393e+00 	-3.853720e+01 	-9.738601e-01 	-5.000000e+01 	-4.006940e+01 	-3.694947e+01 	-3.423621e+01 	-2.343029e+00 	-4.690960e+01 	-4.745883e+01 	-5.000000e+01 	-1.901071e+01 	-2.451880e+01 	-4.042979e+01 	-1.943194e+00 	-4.099609e+01 	-3.305134e+01 	-3.997544e+01 	2.479768e-01 	8.105811e-01 	-3.933100e+01 	-3.538271e+01 	-3.818306e+01 	-4.743917e+01 	-3.240673e+01 	-4.439397e+00 	-4.031361e+01 	-8.566757e-01 	-4.215321e+01 	-3.661699e+01 	-3.828479e+01 	-2.770532e+01 	-3.887327e+01 	-1.500297e+00 	-4.159096e+01 	-5.000000e+01 	-1.438386e+00 	-3.693349e+01 	-3.645494e+01 	1.294640e+00 	1.000000e+00 	1.000000e+00
18	 -9.846542e+00 	0 	 	-3.925431e+01 	-3.293534e+01 	-3.105919e+01 	-3.412146e+01 	-3.040572e+01 	-3.557656e+01 	-3.457439e+01 	-3.178141e+01 	-2.647949e+01 	-1.544479e+00 	-3.437918e+01 	-3.242000e+01 	-2.579032e+01 	-2.548510e+01 	-2.927568e+01 	-2.847676e+01 	-7.040743e-01 	-2.708547e+01 	-4.121565e+01 	-2.718361e+01 	6.787903e-01 	5.372737e-01 	-6.233152e+00 	-2.899015e+01 	-4.765737e+00 	-2.730080e+01 	-3.086546e+00 	-3.618486e+00 	-4.282510e+00 	-3.686947e+01 	-3.365536e-01 	-3.484030e+01 	-3.058917e+01 	-2.901245e+01 	-6.342244e+00 	-3.955069e+01 	-2.103893e+01 	-2.488206e+01 	-2.903603e+01 	-3.063949e+01 	-2.670779e+01 	1.777583e+00 	1.000000e+00 	1.000000e+00
19	 -1.284055e+01 	0 	 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-3.785198e+00 	-3.074728e+01 	-5.000000e+01 	-5.000000e+01 	-8.917442e-02 	-3.922879e+01 	-4.534408e+01 	-4.850169e-01 	-5.000000e+01 	-4.325048e+01 	-4.919087e+01 	-4.850843e+01 	-5.000000e+01 	-4.485516e+01 	-4.153510e+01 	6.449397e-01 	-3.456542e+00 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-4.930728e+01 	-5.000000e+01 	-2.358760e+00 	-2.685273e+00 	-6.820161e+00 	-5.000000e+01 	-2.001496e+00 	-7.252726e+00 	-5.000000e+01 	-2.410211e+00 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-3.263147e+00 	4.611865e+00 	1.000000e+00 	1.000000e+00
20	 -4.929343e+00 	0 	 	-4.809600e+01 	-4.351294e+01 	-4.353103e+01 	-4.958371e+01 	-3.699629e+01 	-4.588926e+01 	-3.399207e+01 	-3.995489e+01 	-4.517453e+01 	-9.124202e-01 	-3.532069e+01 	-4.161859e+01 	1.839226e+00 	-4.739855e+01 	-2.927734e+01 	-3.733684e+01 	-4.926415e+01 	-4.063990e+01 	-3.853662e+01 	-3.354413e+01 	1.319016e-01 	-3.387937e+00 	-3.987552e+01 	-4.620743e+01 	-2.530516e+00 	-4.641480e+01 	-4.288849e+01 	-3.675147e+00 	-3.184202e+00 	-3.713594e+00 	-3.865283e+00 	-2.760846e+00 	-4.438272e+01 	-3.952019e+01 	-4.956329e+01 	-2.712077e+00 	-3.546403e+01 	-3.437422e+01 	-3.963699e+01 	-3.350506e+01 	-2.852564e+00 	3.957900e+00 	1.000001e+00 	1.000001e+00
21	 -9.955836e+00 	0 	 	-4.753308e+01 	-2.044111e+01 	-4.605181e+01 	-1.127650e+00 	-5.000000e+01 	-2.868188e+01 	-5.000000e+01 	-3.861213e+01 	1.569210e+00 	-1.667086e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-4.380592e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-4.705042e+01 	-4.910185e-01 	-4.484113e+01 	5.703967e-01 	-4.394242e+00 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.015903e+00 	-4.848460e+01 	-5.000000e+01 	-3.044930e+00 	-4.405472e+01 	-5.000000e+01 	-5.000000e+01 	-5.864662e+00 	-2.090449e+00 	-5.000000e+01 	-3.152934e+00 	-5.000000e+01 	-2.574941e+00 	-5.000000e+01 	-2.380298e+00 	-6.047138e+00 	4.407475e+00 	1.000001e+00 	1.000001e+00
22	 -9.686886e+00 	0 	 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-4.502091e+01 	-4.743463e+01 	-5.000000e+01 	-4.173357e+00 	-3.880431e+01 	-5.810915e+00 	-3.263212e+00 	-3.921599e+01 	-3.894939e+01 	-3.606924e+01 	-3.843908e+01 	-4.878933e+01 	-4.014525e+01 	-4.332836e+01 	-2.931362e+00 	-5.000000e+01 	-4.131115e+01 	4.076482e+00 	-4.076244e+00 	-2.401695e+00 	-4.554910e+01 	-2.916714e+00 	-4.053100e+00 	-6.444330e+00 	-3.485637e+00 	-3.406565e+00 	-3.918355e+01 	-4.926500e+01 	-3.577990e+00 	-4.747418e+01 	-4.883352e+01 	-4.681408e+01 	-3.715492e+01 	-4.213477e+01 	-5.000000e+01 	-5.000000e+01 	-4.567258e+00 	-2.692256e+00 	4.760898e+00 	1.000001e+00 	1.000001e+00
23	 5.291367e+00 	0 	 	-2.535902e+01 	-3.938517e+01 	-4.622051e+01 	-4.040449e+01 	-2.897949e+01 	-4.129322e+01 	-4.389688e+01 	-2.538437e+01 	-3.562945e+01 	-4.139900e+01 	-4.327046e+01 	-3.728724e+01 	-4.125932e+01 	-4.824915e+01 	-4.543131e+01 	-8.461594e-01 	-3.381122e+01 	-4.550825e+01 	-2.593846e+01 	-2.869636e-01 	7.566481e-02 	-2.484155e+00 	-3.960278e+01 	-3.604347e+01 	-3.795536e+00 	-5.000000e+01 	7.404350e-01 	-4.908002e+01 	-4.791971e+00 	-4.611385e+01 	-5.677199e+00 	-3.400442e+00 	-4.925226e+01 	-3.926432e+00 	-3.837712e+00 	-1.861928e+00 	-4.888322e+01 	-4.051181e+01 	-6.598607e+00 	-4.472750e+01 	-2.943004e+00 	1.869350e+00 	1.000001e+00 	1.000001e+00
24	 -1.470472e+01 	0 	 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-7.083936e+00 	-5.000000e+01 	-1.608634e+00 	-5.000000e+01 	-5.000000e+01 	-1.450653e+00 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	1.045886e+00 	-5.089659e+00 	-5.000000e+01 	-5.000000e+01 	-2.991535e+00 	-4.442079e+00 	-5.000000e+01 	-5.429034e+00 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-3.059400e+00 	-5.000000e+01 	-3.190687e+00 	-5.000000e+01 	-4.047613e+00 	-5.000000e+01 	-3.950384e+00 	-5.000000e+01 	-3.350477e+00 	-5.000000e+01 	9.958641e+00 	1.000001e+00 	1.000001e+00
25	 -1.532138e+00 	0 	 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	3.258875e+00 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-4.992476e+01 	-4.652472e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-2.524138e+00 	6.721197e-01 	-3.641832e+00 	-5.733107e+00 	-5.000000e+01 	-5.000000e+01 	-5.872238e+00 	-4.852020e+00 	-5.362391e+00 	-5.430057e+00 	-5.000000e+01 	-1.875218e+00 	-5.000000e+01 	-5.000000e+01 	-1.686547e+00 	-5.000000e+01 	-2.962497e+00 	-5.000000e+01 	-5.000000e+01 	-5.696586e+00 	-5.000000e+01 	-2.974224e+00 	4.781716e+00 	1.000001e+00 	1.000001e+00
26	 -5.811422e+00 	0 	 	-3.479320e+01 	-4.997844e+01 	-3.078959e+00 	-4.682735e+01 	-6.183033e+00 	-3.191928e+00 	-4.742331e+01 	-3.465430e+01 	-4.082229e+01 	-2.792536e+00 	-4.219888e+01 	-4.172610e+01 	-3.942757e+01 	-3.460556e+01 	-4.108342e+01 	-3.991504e+01 	-4.274433e+00 	-4.155773e+01 	-3.979469e+01 	-3.498803e+01 	3.465989e+00 	-3.194347e+00 	-4.143235e+01 	-4.422640e+01 	-2.617737e+00 	-1.688711e+00 	-5.628472e+00 	-3.301159e+00 	-4.434284e+01 	-4.457298e+00 	-4.014456e+00 	-2.425542e+00 	-3.868318e+01 	-4.369201e+01 	-5.000000e+01 	-4.688396e+01 	-4.291731e+01 	-3.792202e+01 	-5.000000e+01 	-2.794129e+00 	-4.538419e+01 	3.622301e+00 	1.000001e+00 	1.000001e+00
27	 -2.765696e+00 	0 	 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-3.404228e+00 	-5.000000e+01 	-5.000000e+01 	-1.565860e+00 	-5.000000e+01 	-5.000000e+01 	-1.861918e+00 	-5.000000e+01 	-5.000000e+01 	-3.161219e-01 	-5.000000e+01 	1.451134e-01 	-2.482014e-01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-2.053172e+00 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-4.072070e+00 	-5.000000e+01 	-1.997333e+00 	-5.000000e+01 	-8.000639e+00 	-4.618190e+00 	-5.000000e+01 	-5.000000e+01 	-1.888903e+00 	-5.000000e+01 	-1.794216e+00 	-5.000000e+01 	2.016846e+00 	1.000001e+00 	1.000001e+00
28	 -4.429784e+00 	0 	 	-2.040044e+01 	-1.233777e+01 	-1.749216e+01 	-1.766489e+00 	-1.331091e+01 	-1.643330e+01 	-1.914733e+00 	-1.148111e+01 	-5.929652e+00 	-1.783551e+01 	-6.843449e+00 	-1.715819e+01 	-1.670796e+01 	-9.480092e+00 	-7.332113e+00 	-2.243463e+00 	-1.498275e+01 	-1.106326e+01 	-5.265470e+00 	-1.591264e+01 	0.000000e+00 	-2.214695e+00 	-2.641343e+01 	-2.327971e+00 	-3.028473e+01 	-2.422399e+01 	-3.139957e+01 	-3.128637e+01 	-3.007634e+01 	-9.341529e-01 	-8.870662e-01 	-3.122365e+01 	-2.992152e+01 	-6.317462e-01 	-3.563196e+01 	-2.974626e+01 	-3.046056e+01 	-3.498531e+01 	-3.264304e+01 	-2.912806e+00 	-3.493065e+01 	1.806220e+00 	1.000001e+00 	1.000001e+00
29	 1.266906e+01 	0 	 	-5.000000e+01 	-5.000000e+01 	-4.991176e+01 	-5.000000e+01 	-4.998428e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-4.767183e+01 	-5.000000e+01 	-4.777797e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	1.093545e+00 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	1.562648e-01 	7.290500e-01 	-4.111953e+00 	-4.199721e+00 	-5.000000e+01 	-5.000000e+01 	-5.000000e+01 	-3.284570e+00 	-5.000000e+01 	-4.669824e+01 	-2.368714e+00 	-1.109513e+00 	5.279832e-01 	-5.000000e+01 	-5.000000e+01 	-3.258034e+00 	-5.000000e+01 	-5.000000e+01 	-4.827119e+01 	-3.546793e+01 	-3.203639e+01 	1.025578e+00 	1.000001e+00 	1.000001e+00
